,Asset_A,Asset_B
2020-12-03,50866.51949146975,95252.48761935564
2020-12-04,50445.776276761775,95141.97825196876
2020-12-07,51361.89954534649,96499.05543340274
2020-12-08,50566.6295369205,95885.37425661125
2020-12-09,51622.040753062516,97972.40490811734
2020-12-10,53188.66919695012,100687.47100566186
2020-12-11,52253.265080557445,98418.08469709301
2020-12-14,52877.89660116549,100104.89458220272
2020-12-15,54312.37642090081,102045.58374243138
2020-12-16,54221.82256798917,101429.5389576745
2020-12-17,54439.44524538299,102432.96083412282
2020-12-18,54283.50045814065,102430.90247790294
2020-12-21,54656.10350178572,103399.6419727033
2020-12-22,54855.06775930886,104152.79062397809
2020-12-23,55467.38536602344,105077.6275967072
2020-12-24,56422.80091800201,106698.73082544522
2020-12-25,57500.49727764715,107603.3671325519
2020-12-28,57472.240574042386,107782.58261557005
2020-12-29,57188.90814265052,106992.16549998504
2020-12-30,56971.98924489571,107141.04888070175
2020-12-31,57034.48832144774,106595.12365159231
2021-01-01,57055.55410719604,106981.84158345588
2021-01-04,57735.49821863601,106395.11012055204
2021-01-05,57332.20002124419,107640.27591125964
2021-01-06,57990.38047791,108160.44137063735
2021-01-07,57851.01683005685,108241.54328599261
2021-01-08,57438.46082853063,106540.37213992944
2021-01-11,56966.320099964774,106300.81289453976
2021-01-12,57214.348855840726,107042.16466096169
2021-01-13,56457.32547392003,106558.67302752126
2021-01-14,57354.576848285134,108807.5418714536
2021-01-15,57604.87715182146,109338.10353874092
2021-01-18,57800.7350665698,109584.78878703165
2021-01-19,57126.31254101681,108423.35833895972
2021-01-20,58292.20898927547,110090.53478157907
2021-01-21,58094.063827985556,110873.54506375272
2021-01-22,58041.15649536559,110090.59237439392
2021-01-25,56309.057616855454,107438.35623598438
2021-01-26,55604.94705246674,106162.91747561327
2021-01-27,55239.41081563175,106288.65163499193
2021-01-28,54332.564856183504,105659.2456998244
2021-01-29,53976.03534343871,104827.46944144164
2021-02-01,54522.8565183108,106092.30529286066
2021-02-02,54101.664843240884,105224.26956023063
2021-02-03,53239.48117881977,104972.93595221498
2021-02-04,54273.527290701204,106124.13963174431
2021-02-05,54515.17485543801,106847.39266206586
2021-02-08,54813.85031468819,108563.08263728442
2021-02-09,54703.63888363953,108448.95626775856
2021-02-10,56257.98733009781,110080.17599342804
2021-02-11,56731.78454986996,109101.01732267506
2021-02-12,56219.85079264575,108137.62748790762
2021-02-15,53565.41187235742,105538.55082679086
2021-02-16,53920.54557639302,106115.59278528062
2021-02-17,53058.33013513451,106066.16351642959
2021-02-18,54813.568078280005,107695.1408289757
2021-02-19,55351.71527426403,109179.56745166089
2021-02-22,54964.97926863085,109466.99568283225
2021-02-23,56570.463223999424,110316.8108021584
2021-02-24,56322.79288136188,109219.45632608609
2021-02-25,58040.86679711314,112348.13261864669
2021-02-26,57677.04084942357,111662.65120124722
2021-03-01,58285.27000969575,112613.73267856758
2021-03-02,59105.83820077639,112863.25071513598
2021-03-03,59774.058361913645,114513.08115640286
2021-03-04,59705.08521572027,114595.95539976817
2021-03-05,60772.50509666519,116295.93370430643
2021-03-08,62750.284274717,119869.08439305512
2021-03-09,62160.08008346192,117544.73357133927
2021-03-10,62802.51225303518,118981.09337505087
2021-03-11,62107.80162575177,117446.36180209236
2021-03-12,63405.93388268287,117831.49996646537
2021-03-15,63052.83419290795,119201.23914716073
2021-03-16,63064.14085924783,119249.85924917423
2021-03-17,63035.19684325495,119241.41902690809
2021-03-18,63755.86599990561,121286.28775116651
2021-03-19,63801.09932162561,121431.01899784812
2021-03-22,64548.58056208739,124012.50397981938
2021-03-23,64362.01336470117,123208.7413542051
2021-03-24,63875.1556441811,121953.82031163211
2021-03-25,64979.963845237624,123137.83583719944
2021-03-26,66657.01908263183,126477.68496349579
2021-03-29,68888.62147571139,129030.03951407713
2021-03-30,71108.18539296922,132680.4792839173
2021-03-31,71611.71645170679,133227.48302378322
2021-04-01,73221.23034589023,134690.24196428462
2021-04-02,73203.633609204,134135.46383368978
2021-04-05,73426.279844527,133619.32189010378
2021-04-06,73153.18875890691,134609.84340592934
2021-04-07,72977.8279115282,133944.33307394997
2021-04-08,73072.88364007982,133901.9312633988
2021-04-09,73435.39638757572,134203.78800710334
2021-04-12,73813.4389109631,135099.7471268259
2021-04-13,75376.94631004962,136597.8239011373
2021-04-14,77556.16254564434,138401.35073874536
2021-04-15,79070.67004696556,141034.95477425432
2021-04-16,80156.5819207883,143392.88833474237
2021-04-19,81044.72502289846,142634.25648839003
2021-04-20,80390.89437716524,142580.33250542663
2021-04-21,81634.35452147265,145077.4089270942
2021-04-22,82850.26390835516,147169.7631441149
2021-04-23,85169.29885180545,148768.24618369513
2021-04-26,85969.64719209605,149926.1012194673
2021-04-27,87155.44054890127,150415.03202909074
2021-04-28,87859.24188289685,151879.0848784899
2021-04-29,88181.61922896295,152657.7442305722
2021-04-30,88899.23161343683,155252.19415530912
2021-05-03,90469.52419402126,158358.49522732614
2021-05-04,89228.27704844029,157088.6624441711
2021-05-05,89993.45816257478,157693.36016434044
2021-05-06,89595.81723213816,155389.12979282625
2021-05-07,91244.38377273803,157497.66422085778
2021-05-10,89961.40105170528,156062.3679848268
2021-05-11,91582.89701244829,158236.98490032874
2021-05-12,92941.33033758192,159492.44056968176
2021-05-13,92582.49824682178,157303.5684504437
2021-05-14,90672.19752143743,155495.7484439984
2021-05-17,89867.68537914922,153773.77744657127
2021-05-18,90896.20202118688,153656.0279973651
2021-05-19,91701.80305433717,155533.9664977976
2021-05-20,90869.26143647406,153004.5175483064
2021-05-21,91711.9564917933,154145.11178202266
2021-05-24,93566.84255797551,157709.46395411514
2021-05-25,94902.07871505666,159527.8326012629
2021-05-26,96131.9709692762,160429.41576261926
2021-05-27,96586.47740554846,160897.37602357144
2021-05-28,97710.80060281858,161697.18385350637
2021-05-31,97035.26603457672,162881.11504199356
2021-06-01,96843.60628145418,163946.26033219058
2021-06-02,98962.6911655616,167406.06142003564
2021-06-03,101381.443484055,169126.33182066638
2021-06-04,102292.54959901454,172156.63496786283
2021-06-07,101294.82242359308,171064.7525204328
2021-06-08,103851.31067561299,174696.0071016419
2021-06-09,103755.99850061609,174869.4267354341
2021-06-10,107105.89437758227,178691.02855020613
2021-06-11,107377.59366066166,179928.11843804267
2021-06-14,111048.06108104368,185219.8693692271
2021-06-15,110887.60270191402,186303.82272444695
2021-06-16,110035.83264215877,185963.0174628238
2021-06-17,112469.86524928288,186860.2955952027
2021-06-18,113043.43370090226,189273.67260265313
2021-06-21,111079.4744178027,187477.3032276923
2021-06-22,110700.93237127578,187549.50890140494
2021-06-23,112001.73408884746,189390.92300769553
2021-06-24,110364.77563770197,185627.00062220107
2021-06-25,108566.39211007077,182553.00766979824
2021-06-28,107664.88403469457,179285.00595391716
2021-06-29,107543.54428675667,178144.363455993
2021-06-30,109907.22579097204,182006.30698455806
2021-07-01,109213.07397252442,179860.72228877066
2021-07-02,111873.55361905033,183690.19706273012
2021-07-05,112186.90257281406,185022.70285195968
2021-07-06,111224.80430761396,183605.28578102062
2021-07-07,108829.9737892715,180486.41019937285
2021-07-08,110440.49388602682,180624.87541769215
2021-07-09,111393.00885285925,181602.4297292093
2021-07-12,110196.7718998528,180603.3154909855
2021-07-13,112286.44540194594,183968.00134323342
2021-07-14,111044.04141615839,184444.55581374906
2021-07-15,109829.65600440321,183829.02581198
2021-07-16,109990.30816294967,184710.1294179389
2021-07-19,109155.5194660722,181625.40033719022
2021-07-20,110412.29569926129,182444.4893187819
2021-07-21,109743.68302995819,183308.70231241456
2021-07-22,112080.24968836007,183362.32258676627
2021-07-23,112719.4116402818,185700.39078194532
2021-07-26,112152.36497695351,185574.31689362196
2021-07-27,113563.73899769109,185843.25093236106
2021-07-28,113585.61262092594,184735.4479961992
2021-07-29,110505.6763104721,181170.67077169262
2021-07-30,112051.44639474966,182614.68741142895
2021-08-02,112720.39988573581,183313.84099803926
2021-08-03,111398.33696826277,181747.57288203624
2021-08-04,112081.18615724266,185557.42816858293
2021-08-05,112094.22045909389,186783.4824560982
2021-08-06,113271.23716699304,189144.02966291938
2021-08-09,114071.02061883277,187595.741235753
2021-08-10,110914.37489849348,184928.6500736743
2021-08-11,112407.55052070417,185597.5259801402
2021-08-12,112274.94496102558,185608.55334625006
2021-08-13,112084.4109169514,185687.61949379527
2021-08-16,111123.18344531025,186465.8404306354
2021-08-17,111160.20082818108,185063.10692615784
2021-08-18,108876.95576672834,184126.6448309549
2021-08-19,105265.58115592602,177194.6380050682
2021-08-20,106184.95736687227,175736.64911941165
2021-08-23,106033.2343254863,174831.32229797583
2021-08-24,104062.35430682181,170969.52572064518
2021-08-25,107025.95410017781,174709.70059851848
2021-08-26,109966.61828338004,180103.5508649863
2021-08-27,113443.00772508222,185269.44891479085
2021-08-30,117208.91128378095,190319.43798116126
2021-08-31,114947.76805493789,187668.287659194
2021-09-01,116729.55390981099,190282.52784991727
2021-09-02,116927.1243659783,191360.6126711294
2021-09-03,119245.54688052413,195719.71885299834
2021-09-06,124385.25963473767,202270.83952754148
2021-09-07,125358.45852906637,204781.01812407468
2021-09-08,126488.9323349992,204232.67070691483
2021-09-09,128541.6199410844,207585.01118331656
2021-09-10,129457.05458712207,208034.06062553704
2021-09-13,130424.96265067138,210655.5929887689
2021-09-14,131868.483349309,212666.73888589017
2021-09-15,129321.93524360798,206772.77048683286
2021-09-16,132640.09739966918,212876.13619680802
2021-09-17,134516.47201229294,215098.8728471494
2021-09-20,136574.21969036362,217664.00175644786
2021-09-21,133788.0923788249,215163.75039508243
2021-09-22,133501.66371104066,212461.6121698901
2021-09-23,137593.69345525207,213495.80627608675
2021-09-24,139087.43436593443,217275.438609601
2021-09-27,138778.0862914748,216560.03932162843
2021-09-28,139720.960448011,216778.2610630618
2021-09-29,139450.32448413235,217807.75894998392
2021-09-30,142850.57353089092,223136.8546887109
2021-10-01,141855.0743254084,221125.4446690915
2021-10-04,139527.04095839823,222882.04100026633
2021-10-05,140034.19532061368,224390.32245524018
2021-10-06,141849.93854622587,227392.2982948473
2021-10-07,141410.60963311006,227211.74139124493
2021-10-08,143767.44499890937,231043.69943644447
2021-10-11,141285.3442229506,228401.52705074605
2021-10-12,140147.9637203043,226441.35994841045
2021-10-13,139130.99356137487,225573.3104254577
2021-10-14,141258.54410843248,229304.7932362542
2021-10-15,144031.5082338001,232234.55343182603
2021-10-18,144045.8623412792,232898.4965617968
2021-10-19,146291.1735193196,238188.76127929374
2021-10-20,146134.98487813794,236745.6147550998
2021-10-21,149802.7707689828,241839.78510136294
2021-10-22,151197.27517273417,244158.39256417213
2021-10-25,153706.69035204058,243967.85853589198
2021-10-26,155272.95095032372,245685.6913030995
2021-10-27,154976.12466360812,244026.5019918907
2021-10-28,153271.55445706984,238130.5546126035
2021-10-29,151325.98751348647,235129.04068269714
2021-11-01,150126.0962223392,233719.1247848764
2021-11-02,148653.80906097282,231075.04730316738
2021-11-03,150573.12551855503,236452.8729262093
2021-11-04,151240.3754819422,237898.54795061823
2021-11-05,149945.38734054376,234276.64595581076
2021-11-08,149671.28309346398,232910.49643455175
2021-11-09,150459.73749075862,234232.0748730087
2021-11-10,154542.26607645457,238499.47855695564
2021-11-11,151838.5483824447,236537.12435036627
2021-11-12,152395.49554502952,237863.1516574553
2021-11-15,152759.31426389434,241031.13704298262
2021-11-16,153607.38855217787,242764.58484628826
2021-11-17,152320.0959110509,239587.71444103477
2021-11-18,150660.20558572237,234523.68128213892
2021-11-19,148205.2904444615,230548.03760933105
2021-11-22,150354.9324937914,230160.02418340545
2021-11-23,152458.54812450215,231213.22603668674
2021-11-24,154360.11223253407,233617.92181375535
2021-11-25,152859.90314728944,232078.71709179718
2021-11-26,153468.7117813376,230995.25076988986
2021-11-29,154771.40087612392,236157.44991988808
2021-11-30,155870.2738065989,240869.27164217937
2021-12-01,156965.5400929239,242478.47164182054
2021-12-02,154562.65595340045,241691.91422480595
2021-12-03,155612.86937027445,242509.41722371895
2021-12-06,156111.78065273838,243951.51227907272
2021-12-07,154854.42012014097,242317.21862660465
2021-12-08,153182.11170496864,243214.14465079003
2021-12-09,152798.2415783202,243372.86637073394
2021-12-10,158124.6724909346,245846.9855786694
2021-12-13,157964.5937084405,245546.68923400974
2021-12-14,159499.67890933377,248244.93611618355
2021-12-15,159526.90677261443,250605.06378567842
2021-12-16,160415.84239438528,250472.7374200793
2021-12-17,159052.48221548958,248262.32362336654
2021-12-20,158837.42946937017,247138.04607904944
2021-12-21,160769.40654335567,250076.66771375088
2021-12-22,161048.09099939026,251516.90600494304
2021-12-23,163406.0826855118,251229.90048087636
2021-12-24,164459.8204566341,254360.9290242035
2021-12-27,165896.39226060602,255943.85179166083
2021-12-28,164813.49281200772,253143.89412719416
2021-12-29,168972.20101210894,258588.9208807445
2021-12-30,171353.90881272373,259946.55674740014
2021-12-31,172073.12616068745,262038.5426665239
2022-01-03,172538.728702145,263415.7661565079
2022-01-04,169293.4136727317,258423.22192253542
2022-01-05,169644.3990011427,257971.4681477341
2022-01-06,172608.28210797263,260874.83881097118
2022-01-07,174123.2212295985,263764.1368661745
2022-01-10,169883.5161084029,256711.62109381557
2022-01-11,171516.3595759611,258881.97946656388
2022-01-12,171085.7823341136,258951.73199600817
2022-01-13,170436.86781489043,253299.55631353927
2022-01-14,176941.4561770326,260952.99009188337
2022-01-17,176114.59806671686,256792.70577142015
2022-01-18,183582.96492903252,267753.01621372654
2022-01-19,184467.24861543794,266710.69723831385
2022-01-20,188321.037701046,269698.10301174736
2022-01-21,189219.63893385668,269621.25810731016
2022-01-24,190811.71462611103,265705.09547161567
2022-01-25,194584.0044221464,268088.72105729306
2022-01-26,196400.62778410147,269280.13109439507
2022-01-27,196488.28667866858,265581.4069202027
2022-01-28,196683.01419208673,267100.3744084444
2022-01-31,192977.47972000242,261744.05183222858
2022-02-01,194240.36538650925,259658.7196153603
2022-02-02,200611.93653613684,269105.30178734043
2022-02-03,200460.14569909978,271548.6590811859
2022-02-04,204510.7726385463,277666.94004961307
2022-02-07,199919.00324784915,273142.5388597403
2022-02-08,199932.79880653368,273293.58737033355
2022-02-09,203841.5020832447,281136.6890588212
2022-02-10,205875.20279524714,284875.9131052223
2022-02-11,211969.97962381528,289769.0962869564
2022-02-14,209035.35835509046,285543.7365728765
2022-02-15,205874.69744057508,281653.3527811489
2022-02-16,211039.56514387554,290071.58232009376
2022-02-17,212923.84530785176,294108.50888546143
2022-02-18,214952.2502398749,293134.2947347081
2022-02-21,213453.56965473265,296530.28146063077
2022-02-22,212910.03630257084,295851.2498571068
2022-02-23,210509.00566965103,293498.48506303213
2022-02-24,211620.14266178544,292471.8886070815
2022-02-25,210906.0384126849,294109.1450712472
2022-02-28,212881.36756781596,300028.0375135528
2022-03-01,214692.54955015008,300313.1839697624
2022-03-02,212904.78375243733,297545.3458891509
2022-03-03,211805.47534747398,295626.2606061521
2022-03-04,212366.2651683954,297601.9197218568
2022-03-07,214011.84822442246,295098.52597038855
2022-03-08,217257.2333608509,301394.0673766434
2022-03-09,218911.4636991085,302309.0833982391
2022-03-10,224692.63798873895,306895.3590965705
2022-03-11,231780.13438034386,315356.4281383677
2022-03-14,235404.79255656427,317439.4541929278
2022-03-15,236173.80680709516,319409.7335167057
2022-03-16,231929.4270458849,310718.05190909706
2022-03-17,228375.64323589296,308977.8187217135
2022-03-18,231443.19802965978,313293.4780092991
2022-03-21,233567.6948630102,316441.9304662378
2022-03-22,229251.21010207498,312866.25141046435
2022-03-23,228953.6266534266,311579.9864985972
2022-03-24,234591.4070417533,317994.293814708
2022-03-25,233120.9688064398,312574.1539690869
2022-03-28,237192.16801547896,317866.36109603103
2022-03-29,241976.78602734432,321674.5146036634
2022-03-30,245573.3507713116,322564.0682925289
2022-03-31,249030.26607951464,328546.63189302053
2022-04-01,255951.18246925785,332569.2320745454
2022-04-04,258340.65832966598,337406.8210076804
2022-04-05,260471.72900966785,338778.346997896
2022-04-06,263094.59788788506,337278.62653797824
2022-04-07,261966.36272111305,337153.9548278158
2022-04-08,263354.8148371261,341580.42760041374
2022-04-11,267163.13920733996,349198.6631025699
2022-04-12,267977.1616206159,349363.899834147
2022-04-13,269175.9510041647,350603.37734849006
2022-04-14,266969.193766183,345256.5111820087
2022-04-15,269615.4024231475,351297.68648414785
2022-04-18,271828.35671817383,356527.39571755345
2022-04-19,267181.5084049037,350150.0099794395
2022-04-20,266977.0012607241,346892.60313390027
2022-04-21,265105.47393274604,345421.5426009262
2022-04-22,265109.7506988067,343819.59043218003
2022-04-25,271520.8580807452,352736.10327682825
2022-04-26,280477.41371578956,362293.9081650135
2022-04-27,277829.8963390642,359952.5665231772
2022-04-28,270663.1305124606,354700.1849758393
2022-04-29,274031.04395870323,358845.1179533057
2022-05-02,276950.97953182244,357901.3908913333
2022-05-03,282115.510709531,362369.9368949027
2022-05-04,290900.74482947076,372668.0632577387
2022-05-05,294894.53236974525,372424.99848350865
2022-05-06,293601.3211660155,373231.54611629795
2022-05-09,294197.6440542593,373109.10517521144
2022-05-10,292220.0379542462,373033.1264280313
2022-05-11,293074.18200595595,371736.320257686
2022-05-12,291736.53048938996,373892.3011474885
2022-05-13,292760.70162625716,381470.82993597205
2022-05-16,295892.6497018736,385353.41485203727
2022-05-17,299418.9125049951,390278.9595792534
2022-05-18,308253.4759612968,398935.07059607207
2022-05-19,313780.1004144435,405883.04223305354
2022-05-20,310046.89689798304,403813.8221004807
2022-05-23,318634.83615366265,420618.00124127715
2022-05-24,319557.54824265616,419304.64632131386
2022-05-25,319877.69473629625,420438.916545414
2022-05-26,323697.644565981,425737.02178494196
2022-05-27,328076.83327125316,429658.0257041758
2022-05-30,334205.6074591563,432056.3900981384
2022-05-31,334055.573500255,434064.72787647846
2022-06-01,331966.4624364191,434636.1584468062
2022-06-02,332481.94544482284,433595.97529454465
2022-06-03,331793.4390911996,428375.4835185363
2022-06-06,338335.7712189019,432750.5619057614
2022-06-07,333542.6446970988,430672.4234150718
2022-06-08,331251.56069241674,431859.09651029087
2022-06-09,335957.31231145567,438690.1500233188
2022-06-10,336673.9111542259,442651.31696702365
2022-06-13,338977.02902162075,444178.1360141462
2022-06-14,336666.52075570467,444736.49592289585
2022-06-15,341039.1092965159,449835.0515441041
2022-06-16,350591.44836185157,452209.3724669235
2022-06-17,350147.3216707589,454065.81024294125
2022-06-20,352932.3421591472,450490.74649161985
2022-06-21,359027.5219102582,449655.9543562269
2022-06-22,355390.5108329631,442000.0029620166
2022-06-23,349535.7423937787,438973.9643641904
2022-06-24,356662.68557664216,443127.54219922144
2022-06-27,357528.4832148263,441324.8362404655
2022-06-28,359071.31628446607,441520.1016540411
2022-06-29,372302.6735844487,448181.0689805402
2022-06-30,373407.34893410665,447567.25129337446
2022-07-01,376561.21048876527,453593.32105625246
2022-07-04,372532.952265246,448509.3319253606
2022-07-05,374906.5512570038,453018.603877447
2022-07-06,382842.6176568307,462530.33572899323
2022-07-07,380469.15938923805,462652.1214255117
2022-07-08,393040.4520886164,473550.9750587072
2022-07-11,399006.60810266406,480508.79909697606
2022-07-12,395642.3978745894,482772.9449689329
2022-07-13,400541.57882113423,486372.86838438024
2022-07-14,395500.4845390062,482264.3945082472
2022-07-15,389922.73628399137,477508.68516919034
2022-07-18,399545.4648530047,483061.90721509786
2022-07-19,408358.1590110178,495295.44611428253
2022-07-20,400569.3294754278,494256.48102522554
2022-07-21,395799.66568501777,493739.1139243537
2022-07-22,402189.44606429525,496476.88215555425
2022-07-25,398523.71238614427,494290.6165689838
2022-07-26,398856.90476912947,496380.1825665061
2022-07-27,396653.5115030812,499178.9070061607
2022-07-28,390526.8793845195,494653.5686787795
2022-07-29,386843.5554975138,492709.41094338306
2022-08-01,389541.9293166271,498935.25742597395
2022-08-02,396695.14705750364,511506.04312998476
2022-08-03,404119.6099944898,521389.5560882035
2022-08-04,409346.5016910673,529901.4742431291
2022-08-05,413654.6988206207,528394.7288393906
2022-08-08,413839.7750990929,526426.1247085726
2022-08-09,410566.7156112776,522955.4590963783
2022-08-10,411499.19750663755,520291.42546926724
2022-08-11,417054.1954391836,524845.3085554508
2022-08-12,411185.2289519483,525401.7326501616
2022-08-15,415430.56015333906,534959.7954872212
2022-08-16,431217.6478521903,548023.190490499
2022-08-17,440729.2765447079,553052.9128914527
2022-08-18,451081.77854039404,566651.4624013838
2022-08-19,453406.94498792803,571190.4061832438
2022-08-22,450496.67367876746,569365.7819338114
2022-08-23,448387.2936963576,566928.2320510274
2022-08-24,455356.143337061,579800.4054986846
2022-08-25,462363.7634124707,583645.6323071178
2022-08-26,466878.0352816925,584730.5625488918
2022-08-29,470620.2389068861,590738.7558995216
2022-08-30,471874.15474703314,588210.9260326122
2022-08-31,474742.76855739934,596665.0342346289
2022-09-01,469578.3511551791,600895.2446161122
2022-09-02,461946.1420573635,597834.3431828035
2022-09-05,470921.5096525483,612066.2146299119
2022-09-06,474059.4090529706,613278.3691674053
2022-09-07,473040.3678346138,616945.5256165981
2022-09-08,473304.284507542,613253.2021793058
2022-09-09,471604.834727642,608492.5387696538
2022-09-12,472589.42769074277,608422.7883009322
2022-09-13,474337.3785240138,614377.4772240632
2022-09-14,479104.1801237754,629696.7979610303
2022-09-15,493857.6527435821,644115.9004654817
2022-09-16,492167.47962365445,645395.6773472693
2022-09-19,494802.68160398066,648444.3862301037
2022-09-20,494419.5206456601,647094.2183032347
2022-09-21,485586.75148543797,641318.7025650282
2022-09-22,483626.5781238386,634442.5080346653
2022-09-23,486542.20825800556,636598.5823639239
2022-09-26,494261.0541894769,647666.0421269456
2022-09-27,498412.21822853823,656149.6154772363
2022-09-28,504067.54765030154,672078.5479505175
2022-09-29,511602.92546192266,682457.8016313134
2022-09-30,509297.8598727513,676964.8703705592
2022-10-03,507901.62489661353,669091.4265062563
2022-10-04,500048.98818178737,660253.1514107106
2022-10-05,506530.9769331443,666555.9179382422
2022-10-06,504161.6530082202,661017.6111624427
2022-10-07,511581.0559525374,668762.2247158241
2022-10-10,517915.06797011016,686167.9824667694
2022-10-11,522104.50640129804,695931.9929347925
2022-10-12,524640.949688792,693825.6425914138
2022-10-13,525056.4683380942,698912.434347197
2022-10-14,525905.1083137571,706826.2029139327
2022-10-17,518906.86270548374,703844.0672589177
2022-10-18,526283.3240984,706980.663263808
2022-10-19,532194.6564393013,715434.406203252
2022-10-20,534872.372668044,706736.7404428313
2022-10-21,536623.7554700891,709975.3753690111
2022-10-24,537922.8722960212,719082.4387971889
2022-10-25,534195.3523902153,722379.7372895213
2022-10-26,535791.4076624537,729975.328478758
2022-10-27,523561.6233121503,722900.6844789727
2022-10-28,533760.314278295,734231.3734833875
2022-10-31,537216.6686332363,741617.6522028714
2022-11-01,536109.2045447155,735695.044326501
2022-11-02,541919.6946046028,731350.9841947115
2022-11-03,534713.5555953138,720104.2213546096
2022-11-04,536990.0220210239,721369.6604819141
2022-11-07,536798.7954065527,705495.7968102777
2022-11-08,539173.7087367553,707976.0054108115
2022-11-09,540824.780624583,719927.8772749469
2022-11-10,547658.9426709509,732750.237624584
2022-11-11,544441.6312693845,736521.7623337469
2022-11-14,552955.8580597158,742752.8330179703
2022-11-15,546110.6377246975,737362.9797121435
2022-11-16,560736.5041435219,751986.4641777155
2022-11-17,558143.6272177898,754178.6170982919
2022-11-18,571821.7594598082,753390.5083263901
2022-11-21,572735.9243034645,747556.7157760347
2022-11-22,597112.4569785366,758937.4819542028
2022-11-23,592623.9293350974,754955.1823718639
2022-11-24,593421.9703368023,764500.3080962893
2022-11-25,586920.2370037258,767088.5237737304
2022-11-28,600234.4007939326,782636.3025228528
2022-11-29,616150.697998294,799925.8531055143
2022-11-30,619012.3275543465,807541.4476875219
2022-12-01,619467.4814455023,812392.3258561031
2022-12-02,610853.5309573506,816442.3963215536
2022-12-05,618013.4044382296,819185.6077638862
2022-12-06,620271.1481601177,817009.2503717429
2022-12-07,611149.4847301149,804877.7412598516
2022-12-08,619234.7566660225,811649.5168579036
2022-12-09,616051.0404154819,807282.4634534591
2022-12-12,619631.7755689155,822514.022986987
2022-12-13,629010.9907098628,834145.0430273833
2022-12-14,629948.4037603217,824930.388863201
2022-12-15,630908.0848140989,819554.2655190867
2022-12-16,628770.8592727847,811258.5832557936
2022-12-19,622665.8197994052,811644.763173297
2022-12-20,617299.0420192756,807370.2137245961
2022-12-21,622948.2262287118,810581.5252224777
2022-12-22,614876.8916536076,797184.7530127793
2022-12-23,624147.4051424515,812437.2541552816
2022-12-26,635535.323632611,819773.8749051366
2022-12-27,651533.8388739652,835239.9600910973
2022-12-28,654098.319009111,840121.2425382002
2022-12-29,646988.3894115768,835825.1443386828
2022-12-30,651593.577022631,840148.4192592525
2023-01-02,646413.6527052665,842981.15441874
2023-01-03,648962.6846031009,843167.8541311917
2023-01-04,663818.5943876387,850901.1653574356
2023-01-05,658964.2805628655,849593.9995964927
2023-01-06,656732.1327333695,846539.3077164481
2023-01-09,648229.314402302,833969.5101774805
2023-01-10,642569.7428986337,827600.6179750748
2023-01-11,648735.4534635341,838908.6339793463
2023-01-12,646751.4055166529,839343.0990189333
2023-01-13,648595.5155548597,841573.1113618936
2023-01-16,627787.9183384697,825575.851153226
2023-01-17,623865.4010849941,822067.0044364178
2023-01-18,616647.534611864,817292.197707481
2023-01-19,619502.3149669773,819037.0494383855
2023-01-20,630286.8297208247,811507.0068345176
2023-01-23,632111.4199275674,810810.5180496366
2023-01-24,621163.9112120084,798792.28892538
2023-01-25,633574.2010716748,812969.9561156523
2023-01-26,643687.2568143117,827912.3932146904
2023-01-27,641222.9868944549,831701.672514228
2023-01-30,650368.2199530342,842807.1080811577
2023-01-31,662964.9036847671,862401.0378427422
2023-02-01,659619.8067168412,862263.2737414982
2023-02-02,661029.9128752463,867095.3499632282
2023-02-03,650254.7907505567,852980.1014237598
2023-02-06,654289.3515035205,850728.6636187353
2023-02-07,664138.1989377779,863118.5197417226
2023-02-08,657599.2084055834,854206.1511640464
2023-02-09,663217.9028004683,858291.4483050234
2023-02-10,669706.0604560538,868124.344405438
2023-02-13,682330.0463021965,891969.0637864163
2023-02-14,689051.3360916073,905281.8039606067
2023-02-15,701600.0725818435,925156.6819779951
2023-02-16,696945.0669814568,922885.1768422856
2023-02-17,708203.1340054893,938348.4966967066
2023-02-20,722869.1764220307,954083.1779989187
2023-02-21,713516.0920738851,949457.8254105303
2023-02-22,718809.4824172803,948797.9834321057
2023-02-23,715310.7327659458,945242.0812384449
2023-02-24,738250.8556196194,978534.6978849679
2023-02-27,737806.3235716723,987741.1951862405
2023-02-28,760860.7593120186,990420.0920592013
2023-03-01,760045.9883137811,992175.1193773464
2023-03-02,783259.604591051,1011634.2665201726
2023-03-03,758853.4142294964,981650.5599009317
2023-03-06,756282.9605343151,974106.1433538181
2023-03-07,781060.0386076323,1001467.3449122254
2023-03-08,788022.9950077578,1006640.6734058479
2023-03-09,791395.007991845,1012999.7893512854
2023-03-10,799924.7307124214,1012980.9718146787
2023-03-13,803887.728951381,1002351.1596266116
2023-03-14,826836.6277756348,1034156.1614793037
2023-03-15,824576.9304782934,1031617.6868173914
2023-03-16,845537.149244866,1049442.18656203
2023-03-17,857043.20284679,1049282.9740860919
2023-03-20,866568.7136385227,1065542.5135430002
2023-03-21,854901.1239446548,1049767.681253179
2023-03-22,855936.2960014133,1035604.2257150334
2023-03-23,854360.5561343296,1027818.3405550906
2023-03-24,854926.9325072299,1026852.9262331314
2023-03-27,846120.3166488969,1010899.0961763306
2023-03-28,843188.5647504212,1005998.3418804192
2023-03-29,848775.0585452992,1010877.0990589083
2023-03-30,861669.9273484219,1024820.4088289026
2023-03-31,864837.0226920708,1030557.105708162
2023-04-03,864434.3489594774,1037068.787799924
2023-04-04,860649.2742523211,1024954.2325911456
